name,URL,company,company_url,sweet_spot,range
Kiet Fong,https://signal.nfx.com/investors/kiet-fong,Science,https://signal.nfx.com/firms/science,$1.5M,$100K - $5.0M
Michael O'Connor,https://signal.nfx.com/investors/michael-o-connor,Rock Ventures,https://signal.nfx.com/firms/rock-ventures,$1.5M,$100K - $5.0M
Rahul Chugh,https://signal.nfx.com/investors/rahul-chugh,Matrix Partners India,https://signal.nfx.com/firms/matrix-partners-india,$1.5M,$100K - $5.0M
Max Coniglio,https://signal.nfx.com/investors/maxime-coniglio,Outlier Ventures,https://signal.nfx.com/firms/outlier-ventures,$5K,$2K - $15K
Anna Melnychuk,https://signal.nfx.com/investors/anna-melnychuk,Roosh Ventures,https://signal.nfx.com/firms/roosh-ventures,$1.5M,$100K - $5.0M
Rishabh Nijhawan,https://signal.nfx.com/investors/rishabh-nijhawan,Western Technology Investment,https://signal.nfx.com/firms/western-technology-investment,$1.5M,$100K - $5.0M
Danielle Saitta,https://signal.nfx.com/investors/danielle-saitta,Crossbeam Venture Partners,https://signal.nfx.com/firms/crossbeam-venture-partners,$1.5M,$100K - $5.0M
Connor Williams,https://signal.nfx.com/investors/connor-williams_1,Velo Capital Partners LLP,https://signal.nfx.com/firms/velo-capital-partners-llp,$1.5M,$100K - $5.0M
Seyon Indran,https://signal.nfx.com/investors/seyon-indran,Concept Ventures,https://signal.nfx.com/firms/concept-ventures,$421K,$120K - $722K
Eric Arzoian,https://signal.nfx.com/investors/eric-arzoian,Sterling.VC,https://signal.nfx.com/firms/sterling-vc,$275K,$50K - $500K
Anrea Munsamy,https://signal.nfx.com/investors/anrea-munsamy,Concept Ventures,https://signal.nfx.com/firms/concept-ventures,$421K,$120K - $722K
Jane Wong,https://signal.nfx.com/investors/jane-wong,GFR Fund,https://signal.nfx.com/firms/gfr-fund,$1.5M,$100K - $5.0M
Cecille de Jesus,https://signal.nfx.com/investors/cecille-de-jesus,Outlier Ventures,https://signal.nfx.com/firms/outlier-ventures,$1.5M,$100K - $5.0M
Pontus Denlew,https://signal.nfx.com/investors/pontus-denlew,London Venture Partners,https://signal.nfx.com/firms/london-venture-partners,$1.5M,$1M - $2.0M
Brant Meyer,https://signal.nfx.com/investors/brant-meyer,TRAC (Third Round Analytics Capital),https://signal.nfx.com/firms/trac-third-round-analytics-capital,$625K,$250K - $1M
Magnus Marker,https://signal.nfx.com/investors/magnus-marker,Dreamcraft,https://signal.nfx.com/firms/dreamcraft,$1.5M,$500K - $2.5M
Henrik Kristensen,https://signal.nfx.com/investors/henrik-kristensen,Dreamcraft,https://signal.nfx.com/firms/dreamcraft,$1.5M,$500K - $2.5M
Nikolay Dakov,https://signal.nfx.com/investors/nikolay-dakov,Outlier Ventures,https://signal.nfx.com/firms/outlier-ventures,$1.5M,$100K - $5.0M
Laura Muriel Texidor,https://signal.nfx.com/investors/laura-muriel-texidor,Outlier Ventures,https://signal.nfx.com/firms/outlier-ventures,$1.5M,$100K - $5.0M
Stepan Ivanov,https://signal.nfx.com/investors/stepan-ivanov,RTP Global,https://signal.nfx.com/firms/rtp-global,$4.0M,$2.0M - $7.0M
Aleksija Vujicic,https://signal.nfx.com/investors/aleksija-vujicic,Multicoin Capital,https://signal.nfx.com/firms/multicoin-capital,$1.5M,$100K - $5.0M
Harry Hamer,https://signal.nfx.com/investors/harry-hamer,London Venture Partners,https://signal.nfx.com/firms/london-venture-partners,$1M,$500K - $2.5M
Marc C. Johnson,https://signal.nfx.com/investors/marc-c-johnson,Outlier Ventures,https://signal.nfx.com/firms/outlier-ventures,$1.5M,$100K - $5.0M
Jana El Husseini,https://signal.nfx.com/investors/jana-el-husseini,BY Venture Partners,https://signal.nfx.com/firms/by-venture-partners,$1.5M,$100K - $5.0M
Catherine Kim,https://signal.nfx.com/investors/catherine-kim,Goodwater Capital,https://signal.nfx.com/firms/goodwater-capital,$2.5M,$500K - $5.0M
Samuel Čajka,https://signal.nfx.com/investors/samuel-cajka,ZAKA Ventures,https://signal.nfx.com/firms/zaka-ventures,$1.5M,$100K - $5.0M
Iryna Krepchuk,https://signal.nfx.com/investors/iryna-krepchuk,Trind Ventures,https://signal.nfx.com/firms/trind-ventures,$2.9M,$981K - $4.9M
Audrey Shenk,https://signal.nfx.com/investors/audrey-shenk,Top Tier Capital Partners,https://signal.nfx.com/firms/top-tier-capital-partners,$1.5M,$100K - $5.0M
Luke Hambly,https://signal.nfx.com/investors/luke-hambly,Top Tier Capital Partners,https://signal.nfx.com/firms/top-tier-capital-partners,$1.5M,$100K - $5.0M
Sterling Campbell,https://signal.nfx.com/investors/sterling-campbell,Grishin Robotics,https://signal.nfx.com/firms/grishin-robotics,$1M,$500K - $5.0M
Stephanie Seruna,https://signal.nfx.com/investors/stephanie-seruna,Podium Ventures,https://signal.nfx.com/firms/podium-ventures,$1.5M,$100K - $5.0M
Maciej Dąbrowski,https://signal.nfx.com/investors/maciej-dabrowski,ff Venture Capital,https://signal.nfx.com/firms/ff-venture-capital,$1.5M,$100K - $5.0M
Andrew Jitratanajinda,https://signal.nfx.com/investors/andrew-jitratanajinda,Top Tier Capital Partners,https://signal.nfx.com/firms/top-tier-capital-partners,$1.5M,$100K - $5.0M
David Perkins,https://signal.nfx.com/investors/david-perkins_2,Top Tier Capital Partners,https://signal.nfx.com/firms/top-tier-capital-partners,$1.5M,$100K - $5.0M
Le Nguyen,https://signal.nfx.com/investors/le-nguyen_1,Ascend Vietnam Ventures,https://signal.nfx.com/firms/ascend-vietnam-ventures,$1M,$500K - $2.0M
Katie Kelly,https://signal.nfx.com/investors/katie-kelly_1,Top Tier Capital Partners,https://signal.nfx.com/firms/top-tier-capital-partners,$1.5M,$100K - $5.0M
Joe Jordan,https://signal.nfx.com/investors/joe-jordan,Supernode Global,https://signal.nfx.com/firms/supernode-global,$1M,$1M - $1M
Brenden Overton,https://signal.nfx.com/investors/brenden-overton,Techstars,https://signal.nfx.com/firms/techstars,$20K,$20K - $100K
Will McEvoy,https://signal.nfx.com/investors/will-mcevoy,Winklevoss Capital,https://signal.nfx.com/firms/winklevoss-capital,$1.5M,$100K - $5.0M
Tyler Vasquez,https://signal.nfx.com/investors/tyler-vasquez_1,CloudTree Ventures,https://signal.nfx.com/firms/cloudtree-ventures,$1.5M,$100K - $5.0M
Shayon Sengupta,https://signal.nfx.com/investors/shayon-sengupta,Multicoin Capital,https://signal.nfx.com/firms/multicoin-capital,$1.5M,$100K - $5.0M
Aron Jóhannsson,https://signal.nfx.com/investors/aron-johannsson,Crowberry Capital,https://signal.nfx.com/firms/crowberry-capital,$2.0M,$2.0M - $2.0M
Egil Edvardsen,https://signal.nfx.com/investors/egil-edvardsen,Almi Invest,https://signal.nfx.com/firms/almi-invest,$135K,$120K - $150K
Gary Phillips,https://signal.nfx.com/investors/gary-phillips,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$500K,$50K - $1M
Ian Mukherjee,https://signal.nfx.com/investors/ian-mukherjee,Great Oaks Venture Capital,https://signal.nfx.com/firms/great-oaks-venture-capital,$275K,$50K - $500K
Felix Raasch,https://signal.nfx.com/investors/felix-raasch,Coparion,https://signal.nfx.com/firms/coparion,$2.5M,$500K - $12.5M
Pavithran Chidambaram,https://signal.nfx.com/investors/pavithran-chidambaram,Inflexor Ventures,https://signal.nfx.com/firms/inflexor-ventures,$1M,$500K - $5.0M
Iain McKie,https://signal.nfx.com/investors/iain-mckie,Master Ventures,https://signal.nfx.com/firms/master-ventures,$1.5M,$100K - $5.0M
Kenza Zayani,https://signal.nfx.com/investors/kenza-zayani,Heartcore Capital,https://signal.nfx.com/firms/heartcore-capital,$1.5M,$50K - $5.0M
Craig Donato,https://signal.nfx.com/investors/craig-donato,AR/VR,https://signal.nfx.com/investor-lists/top-ar-vr-pre-seed-investors,$50K,$25K - $100K
Reima Linnanvirta,https://signal.nfx.com/investors/reima-linnanvirta,Trind Ventures,https://signal.nfx.com/firms/trind-ventures,$2.9M,$981K - $4.9M
Martin Nemecek,https://signal.nfx.com/investors/martin-nemecek,ZAKA Ventures,https://signal.nfx.com/firms/zaka-ventures,$50K,$25K - $100K
Brian Zwerner,https://signal.nfx.com/investors/brian-zwerner,AR/VR,https://signal.nfx.com/investor-lists/top-ar-vr-pre-seed-investors,$100K,$50K - $250K
Anant Akash,https://signal.nfx.com/investors/anant-akash,Grishin Robotics,https://signal.nfx.com/firms/grishin-robotics,$50K,$10K - $100K
DaQuon Patterson,https://signal.nfx.com/investors/daquon-patterson,Sweater Ventures,https://signal.nfx.com/firms/sweater-ventures,$1.5M,$100K - $5.0M
Gerome Vanherf,https://signal.nfx.com/investors/gerome-vanherf,Noshaq,https://signal.nfx.com/firms/noshaq,$1.5M,$100K - $5.0M
Milan Vojicic,https://signal.nfx.com/investors/milan-vojicic,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$100K,$25K - $5.0M
Sameer Deen,https://signal.nfx.com/investors/sameer-deen,Entain Group plc,https://signal.nfx.com/firms/entain-group-plc,$3.0M,$500K - $25.0M
Thomas Jones,https://signal.nfx.com/investors/thomas-jones_1,Charlotte Street Capital,https://signal.nfx.com/firms/charlotte-street-capital,$70K,$20K - $200K
Asher Weiss,https://signal.nfx.com/investors/asher-weiss,Florida Funders,https://signal.nfx.com/firms/florida-funders,$50K,$25K - $100K
Dominic Norton,https://signal.nfx.com/investors/dominic-norton,Makerpad Fund,https://signal.nfx.com/firms/makerpad-fund,$250K,$100K - $500K
Rob Lowe,https://signal.nfx.com/investors/rob-lowe,Lego Ventures,https://signal.nfx.com/firms/lego-ventures,$1.5M,$100K - $5.0M
Eryk Frontczak,https://signal.nfx.com/investors/eryk-frontczak,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$500K,$100K - $1M
Andrew Lacy,https://signal.nfx.com/investors/andrew-lacy,AgTech,https://signal.nfx.com/investor-lists/top-agtech-pre-seed-investors,$20K,$10K - $50K
Hippolyte Genet,https://signal.nfx.com/investors/hippolyte-genet,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Jonathan Widawski,https://signal.nfx.com/investors/jonathan-widawski,Gaming/eSports,https://signal.nfx.com/investor-lists/top-gaming-esports-pre-seed-investors,$25K,$5K - $50K
Jas Purewal,https://signal.nfx.com/investors/jas-purewal,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Leo Lozner,https://signal.nfx.com/investors/leo-lozner,AgTech,https://signal.nfx.com/investor-lists/top-agtech-pre-seed-investors,$25K,$5K - $50K
Josh Kroenke,https://signal.nfx.com/investors/josh-kroenke,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Laurent Ritter,https://signal.nfx.com/investors/laurent-ritter,Games,https://signal.nfx.com/investor-lists/top-games-pre-seed-investors,$25K,$5K - $50K
Jez San,https://signal.nfx.com/investors/jez-san,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Jesper Vesten Drescher,https://signal.nfx.com/investors/jesper-vesten-drescher,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$5K - $50K
Mike Bestvina,https://signal.nfx.com/investors/mike-bestvina,Charlotte (NC),https://signal.nfx.com/investor-lists/top-raleigh-durham-southeast-us-investors,$50K,$25K - $100K
Jérôme Le Feuvre,https://signal.nfx.com/investors/jerome-le-feuvre,E-commerce,https://signal.nfx.com/investor-lists/top-e-commerce-pre-seed-investors,$25K,$5K - $50K
Michael Benabou,https://signal.nfx.com/investors/michael-benabou,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $50K
John Carleton,https://signal.nfx.com/investors/john-carleton,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$5K - $50K
John Makinson,https://signal.nfx.com/investors/john-makinson,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Aleksander Leonard Larsen,https://signal.nfx.com/investors/aleksander-leonard-larsen,Games,https://signal.nfx.com/investor-lists/top-games-pre-seed-investors,$25K,$5K - $50K
Alexander Kokhanovskyy,https://signal.nfx.com/investors/alexander-kokhanovskyy,Games,https://signal.nfx.com/investor-lists/top-games-pre-seed-investors,$25K,$5K - $50K
Cato Sælid,https://signal.nfx.com/investors/cato-saelid,FinTech,https://signal.nfx.com/investor-lists/top-fintech-pre-seed-investors,$25K,$5K - $50K
Cédric Delorme,https://signal.nfx.com/investors/cedric-delorme,BioTech,https://signal.nfx.com/investor-lists/top-biotech-pre-seed-investors,$25K,$5K - $50K
Christian Legene,https://signal.nfx.com/investors/christian-legene,Gaming/eSports,https://signal.nfx.com/investor-lists/top-gaming-esports-pre-seed-investors,$25K,$5K - $50K
Max Keiser,https://signal.nfx.com/investors/max-keiser,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Adie Akuffo-Afful,https://signal.nfx.com/investors/adie-akuffo-afful,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$10K,$5K - $15K
Ken Moelis,https://signal.nfx.com/investors/ken-moelis,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Denis Fayolle,https://signal.nfx.com/investors/denis-fayolle,Consumer Health,https://signal.nfx.com/investor-lists/top-consumer-health-pre-seed-investors,$25K,$5K - $50K
Denis Smetnev,https://signal.nfx.com/investors/denis-smetnev,Consumer Health,https://signal.nfx.com/investor-lists/top-consumer-health-pre-seed-investors,$25K,$5K - $50K
Dilpesh Parmar,https://signal.nfx.com/investors/dilpesh-parmar,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
C.J. Watson,https://signal.nfx.com/investors/charles-watson,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$10K,$3K - $100K
Donato Gonzalez,https://signal.nfx.com/investors/donato-gonzalez,Entertainment & Sports,https://signal.nfx.com/investor-lists/top-entertainment-sports-pre-seed-investors,$25K,$5K - $50K
Eilert Giertsen Hanoa,https://signal.nfx.com/investors/eilert-giertsen-hanoa,Education,https://signal.nfx.com/investor-lists/top-education-pre-seed-investors,$25K,$5K - $50K
Amit Chu,https://signal.nfx.com/investors/amit-chu,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$2.0M,$250K - $5.0M
Alistair Drew-Yeates,https://signal.nfx.com/investors/alistair-drew-yeates,London,https://signal.nfx.com/investor-lists/top-london-investors,$500K,$10K - $2.5M
Xen Lategan,https://signal.nfx.com/investors/xen-lategan,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
William Mougayar,https://signal.nfx.com/investors/william-mougayar,Toronto (Ontario),https://signal.nfx.com/investor-lists/top-british-columbia-investors,$25K,$5K - $50K
Whitney Cummings,https://signal.nfx.com/investors/whitney-cummings,New York City,https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Will Kassoy,https://signal.nfx.com/investors/will-kassoy,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Tobias Lutke,https://signal.nfx.com/investors/tobias-lutke,Toronto (Ontario),https://signal.nfx.com/investor-lists/top-british-columbia-investors,$25K,$5K - $50K
Boyoung Kim,https://signal.nfx.com/investors/boyoung-kim,London,https://signal.nfx.com/investor-lists/top-london-investors,$1.5M,$100K - $5.0M
Tamar Menteshashvili,https://signal.nfx.com/investors/tamar-menteshashvili,Food and Beverage,https://signal.nfx.com/investor-lists/top-food-and-beverage-pre-seed-investors,$25K,$5K - $50K
Justin David Blau,https://signal.nfx.com/investors/justin-david-blau,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$1.5M,$100K - $5.0M
Jason Citron,https://signal.nfx.com/investors/jason-citron,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Mik Attisani,https://signal.nfx.com/investors/mik-attisani,London,https://signal.nfx.com/investor-lists/top-london-investors,$75K,$25K - $200K
Jonathan Shipman,https://signal.nfx.com/investors/jonathan-shipman,SF Bay Area (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$1.5M,$100K - $5.0M
Steve Duncker,https://signal.nfx.com/investors/steve-duncker,Palm Beach Gardens (FL),https://signal.nfx.com/investor-lists/top-raleigh-durham-southeast-us-investors,$25K,$5K - $50K
Steve Aoki,https://signal.nfx.com/investors/steve-aoki,Las Vegas (NV),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Rick Griffiths,https://signal.nfx.com/investors/rick-griffiths,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$5K - $50K
Alberto Horihuela,https://signal.nfx.com/investors/alberto-horihuela,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Richard Jacklin,https://signal.nfx.com/investors/richard-jacklin,Entertainment & Sports,https://signal.nfx.com/investor-lists/top-entertainment-sports-pre-seed-investors,$25K,$5K - $50K
Micah Richards,https://signal.nfx.com/investors/micah-richards,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$25K,$5K - $50K
Jim Lanzone,https://signal.nfx.com/investors/jim-lanzone,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Chris M. Willliams,https://signal.nfx.com/investors/chris-m-willliams-m-willliams,Entertainment & Sports,https://signal.nfx.com/investor-lists/top-entertainment-sports-pre-seed-investors,$25K,$5K - $50K
Ryan Tedder,https://signal.nfx.com/investors/ryan-tedder,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Eli Manning,https://signal.nfx.com/investors/eli-manning,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Shane Battier,https://signal.nfx.com/investors/shane-battier,Miami (FL),https://signal.nfx.com/investor-lists/top-raleigh-durham-southeast-us-investors,$25K,$5K - $50K
Jeff Chang,https://signal.nfx.com/investors/jeff-chang,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Hubert Thieblot,https://signal.nfx.com/investors/hubert-thieblot,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
John Pestana,https://signal.nfx.com/investors/john-pestana,Provo (UT),https://signal.nfx.com/investor-lists/top-colorado-utah-investors,$25K,$5K - $50K
Brendan O'Driscoll,https://signal.nfx.com/investors/brendan-o-driscoll,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Nate Mitchell,https://signal.nfx.com/investors/nate-mitchell,SF Bay Area (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Trevor McFedries,https://signal.nfx.com/investors/trevor-mcfedries,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Eros Resmini,https://signal.nfx.com/investors/eros-resmini,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$1.5M,$100K - $5.0M
Anil Dharni,https://signal.nfx.com/investors/anil-dharni,Analytics,https://signal.nfx.com/investor-lists/top-analytics-seed-investors,$1.5M,$100K - $5.0M
Al Zeidenfeld,https://signal.nfx.com/investors/al-zeidenfeld,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Marcy Simon,https://signal.nfx.com/investors/marcy-simon,New York City,https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Josh Yguado,https://signal.nfx.com/investors/josh-yguado,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Meg Whitman,https://signal.nfx.com/investors/meg-whitman,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Eden Chen,https://signal.nfx.com/investors/eden-chen,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
David Rogier,https://signal.nfx.com/investors/david-rogier,SF Bay Area (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Michael Ryan Dubin,https://signal.nfx.com/investors/michael-ryan-dubin,Santa Monica (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Frank Westermann,https://signal.nfx.com/investors/frank-westermann,San Diego (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Bob Young,https://signal.nfx.com/investors/bob-young,Raleigh (NC),https://signal.nfx.com/investor-lists/top-raleigh-durham-southeast-us-investors,$25K,$5K - $50K
Brian Corrigan,https://signal.nfx.com/investors/brian-corrigan,New York City,https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Brendan Iribe,https://signal.nfx.com/investors/brendan-iribe,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Jon Runyan,https://signal.nfx.com/investors/jon-runyan,SF Bay Area (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Jonathan Zweig,https://signal.nfx.com/investors/jonathan-zweig,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Emmett Shear,https://signal.nfx.com/investors/emmett-shear,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Pau Gasol,https://signal.nfx.com/investors/pau-gasol,Consumer Health,https://signal.nfx.com/investor-lists/top-consumer-health-pre-seed-investors,$25K,$5K - $50K
Sebastien Borget,https://signal.nfx.com/investors/sebastien-borget,Brazil,https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$10K - $50K
Thomas Vu,https://signal.nfx.com/investors/thomas-vu,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$10K - $50K
Holly Shand,https://signal.nfx.com/investors/holly-shand,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$25K,$5K - $50K
Steven Rimmer,https://signal.nfx.com/investors/steven-rimmer,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$25K,$5K - $50K
Jaroslav Beck,https://signal.nfx.com/investors/jaroslav-beck,E-commerce,https://signal.nfx.com/investor-lists/top-e-commerce-pre-seed-investors,$25K,$5K - $50K
Joe Conyers III,https://signal.nfx.com/investors/joe-conyers-iii,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$15K,$5K - $25K
Blake Commagere,https://signal.nfx.com/investors/blake-commagere,SF Bay Area (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$15K,$5K - $25K
Nitish Mittersain,https://signal.nfx.com/investors/nitish-mittersain,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$25K,$5K - $50K
Elad Schulman,https://signal.nfx.com/investors/elad-schulman,Tel Aviv (Israel),https://signal.nfx.com/investor-lists/top-israel-investors,$50K,$25K - $150K
Steven Zhou,https://signal.nfx.com/investors/steven-zhou,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$50K,$5K - $100K
Agustin Linenberg,https://signal.nfx.com/investors/agustin-linenberg,Brooklyn (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$10K,$5K - $10K
Avigur Zmora,https://signal.nfx.com/investors/avigur-zmora,Ashdod (Israel),https://signal.nfx.com/investor-lists/top-israel-investors,$150K,$50K - $500K
Matthew White,https://signal.nfx.com/investors/matthew-white_1,Boston (MA),https://signal.nfx.com/investor-lists/top-boston-new-england-investors,$30K,$10K - $80K
Olya Caliujnaia,https://signal.nfx.com/investors/olya-caliujnaia,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$8K,$3K - $15K
Paul Meed,https://signal.nfx.com/investors/paul-meed,Washington (DC),https://signal.nfx.com/investor-lists/top-washington-d-c-investors,$15K,$5K - $25K
Keshni Morar,https://signal.nfx.com/investors/keshni-morar,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$15K,$1K - $50K
Tyler Matses,https://signal.nfx.com/investors/tyler-matses,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Francisco Guerrero,https://signal.nfx.com/investors/francisco-guerrero,Hayward (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Kaarel Kotkas,https://signal.nfx.com/investors/kaarel-kotkas,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$5K - $50K
Sina Afra,https://signal.nfx.com/investors/sina-afra,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $50K
Rupert Loman,https://signal.nfx.com/investors/rupert-loman,AR/VR,https://signal.nfx.com/investor-lists/top-ar-vr-pre-seed-investors,$25K,$5K - $50K
Griffin Johnson,https://signal.nfx.com/investors/griffin-johnson,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Mikko Kodisoja,https://signal.nfx.com/investors/mikko-kodisoja,Entertainment & Sports,https://signal.nfx.com/investor-lists/top-entertainment-sports-pre-seed-investors,$25K,$5K - $50K
Svetozar Georgiev,https://signal.nfx.com/investors/svetozar-georgiev,Education,https://signal.nfx.com/investor-lists/top-education-pre-seed-investors,$25K,$5K - $50K
Moaffak Ahmed,https://signal.nfx.com/investors/moaffak-ahmed,E-commerce,https://signal.nfx.com/investor-lists/top-e-commerce-pre-seed-investors,$25K,$5K - $50K
Giorgio Riccò,https://signal.nfx.com/investors/giorgio-ricco,Chemicals,https://signal.nfx.com/investor-lists/top-chemicals-pre-seed-investors,$25K,$5K - $50K
Morten E. Wulff,https://signal.nfx.com/investors/morten-e-wulff,Analytics,https://signal.nfx.com/investor-lists/top-analytics-pre-seed-investors,$25K,$5K - $50K
Guillaume Lestrade,https://signal.nfx.com/investors/guillaume-lestrade,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $25K
Hakan Bas,https://signal.nfx.com/investors/hakan-bas,Consumer Health,https://signal.nfx.com/investor-lists/top-consumer-health-pre-seed-investors,$25K,$5K - $50K
Harald Strømme,https://signal.nfx.com/investors/harald-stromme,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$5K - $50K
Timo Schlaefer,https://signal.nfx.com/investors/timo-schlaefer,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Tobias Tschoetsch,https://signal.nfx.com/investors/tobias-tschoetsch,Cloud Infrastructure,https://signal.nfx.com/investor-lists/top-cloud-infrastructure-pre-seed-investors,$25K,$5K - $50K
James Roche,https://signal.nfx.com/investors/james-roche_1,Boston (MA),https://signal.nfx.com/investor-lists/top-boston-new-england-investors,$15K,$5K - $50K
